"Code d'organisme";"Nom d'organisme officiel";"Code organisme responsable";"Adresse de courrier electronique";"Adresse de site WEB";"Ordre d'appartenance";"Réseau d'enseignement";"Type d'organisme";"Numéro de téléphone";"Numéro de poste téléphone";"Numéro de télécopieur";"Nom du directeur";"Prénom du directeur";"Appellation";"Titre de l'intervenant";"Circonscription électorale provinciale";"Code postal de l'adresse géographique";"Numéro - nom de rue et casier postal de l'adresse postale";"Région administrative";"Latitude";"Longitude";"Municipalité de l'adresse géographique";"Français";"Anglais";
"887024";"EPI Michelangelo";"887000";"michelangelo@emsb.qc.ca";"www.emsb.qc.ca/michelangelo";"3";"Public";"École";"5146481218";"";"(514) 648-1586";"Della Rocca";"Anna";"Mme.";"Directrice";"55";"H1E1K1";"9360, 5e Rue";"6";"45.63";"-73.596";"0";"Non";"Oui";
"885156";"École primaire John-F.-Kennedy";"885000";"fdelorme@swlauriersb.qc.ca";"https://jfk.schoolqc.ca/";"3";"Public";"École";"4506866292";"5610";"(450) 686-6293";"Delorme";"Florence";"Mme.";"Directrice";"26";"H7V1T5";"500, rue Cardinal";"13";"45.55";"-73.73";"2";"Non";"Oui";
"885157";"École primaire Joliette";"885000";"dtremblay@swlauriersb.qc.ca";"www.jeselementary.com/";"3";"Public";"École";"4507591600";"";"(450) 759-4272";"0";"Dan";"M.";"Directeur";"51";"J6E0R3";"345 boulevard l'Assomption Ouest";"14";"46.046";"-73.453";"STCharles-Borromée";"Non";"Oui";
"885178";"École primaire Jules-Verne";"885000";"aparsons@swlauriersb.qc.ca";"https://jverne.schoolqc.ca/";"3";"Public";"École";"4506803050";"";"(450) 662-5543";"Parsons";"Aimee-Elizabeth";"Mme.";"Directrice";"62";"H7G1V5";"1701, rue de l'École";"13";"45.591";"-73.694";"2";"Non";"Oui";
"628501";"École Primaire La Source (EPLS)";"628500";"eplasource@gmail.com";"eplasource.org";"3";"Privé";"Installation";"8197913701";"";"(819) 791-7072";"Fortier";"Samuel";"M.";"Directeur général École primaire La Source";"100";"J1M0C1";"1399, rue Campbell";"5";"45.379";"-71.851";"5";"Oui";"Non";
"885158";"École primaire Laurentia";"885000";"kmoore@swlauriersb.qc.ca";"laurentia.schoolqc.ca/";"3";"Public";"École";"4504386078";"";"(450) 438-7078";"Moore";"Karen";"Mme.";"Directrice";"104";"J7Z1H7";"457, rue Filion";"15";"45.794";"-73.989";"15";"Non";"Oui";
"885159";"École primaire Laurentian";"885000";"dreeves@swlauriersb.qc.ca";"www.swlauriersb.qc.ca/schools/laurentian/";"3";"Public";"École";"4505622401";"";"(450) 562-0028";"Reeves";"Darlene";"Mme.";"Directrice";"4";"J8H1T2";"455, rue Court";"15";"45.652";"-74.334";"45";"Non";"Oui";
"823072";"École primaire les Sittelles";"823000";"sittelles@csbe.qc.ca";"www.csbe.qc.ca/sittelles/index.html";"3";"Public";"École";"4182285541";"7158";"(418) 226-2474";"29";"5";"Mme.";"Directrice";"7";"G5Y7G1";"15400, 10e Avenue ";"12";"46.126";"-70.685";"54";"Oui";"Non";
"823092";"École primaire l'Éveil";"823000";"eveil@csbe.qc.ca";"www.csbe.qc.ca/MyScriptorWeb/scripto.asp?resultat=265246";"3";"Public";"École";"4182285541";"7169";"(418) 387-6981";"Giguere";"18";"Mme.";"Directrice";"6";"G6E3B4";"717, boulevard Étienne-Raymond C.P. 66";"12";"46.44";"-71.0";"STEMarie";"Oui";"Non";
"886030";"École primaire Maniwaki Woodland";"886000";"woodland@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/maniwaki_fr.htm";"7";"Public";"École";"8194492597";"";"(819) 449-7663";"Addleman";"Ann";"Mme.";"Directrice";"37";"J9E1G6";"247, rue Des Oblats";"7";"46.396";"-76.036";"Maniwaki";"Non";"Oui";
"888049";"École primaire Maple Grove";"888000";"";"";"3";"Public";"École";"5146375868";"";"(514) 637-5860";"Wilkinson";"Maggie";"Mme.";"Directrice d'école primaire";"69";"H8T2X6";"740, 52 ième Avenue";"6";"45.442";"-73.696";"0";"Non";"Oui";
"888046";"École primaire Margaret-Manson";"888000";"";"margaretmanson.lbpsb.qc.ca";"3";"Public";"École";"5146947808";"";"(514) 695-3719";"Geller";"Adrian";"M.";"Directeur d'école primaire";"80";"H9J4C1";"18750, boulevard Elkas";"6";"45.449";"-73.858";"Kirkland";"Non";"Oui";
"885161";"École primaire McCaig";"885000";"sjeanniton@swlauriersb.qc.ca";"https://mccaig.schoolqc.ca/";"3";"Public";"École";"4506216111";"";"(450) 621-6044";"Jeanniton";"Serge-Edouard";"M.";"Directeur";"40";"J7A1Y1";"501, rue Northcote";"15";"45.64";"-73.798";"Rosemère";"Non";"Oui";
"255501";"École primaire Montessori St-Nicolas";"255500";"montessori.st-nicolas@videotron.ca";"www.montessoristnicolas.com";"2";"Privé";"Installation";"4188311705";"";"(418) 831-3096";"Ruest";"27";"Mme.";"Directrice";"27";"G7A2T6";"221, route du Pont";"12";"46.703";"-71.313";"8";"Oui";"Non";
"885163";"École primaire Mountainview";"885000";"dmiller@swlauriersb.qc.ca";"www.swlauriersb.qc.ca/mve/";"3";"Public";"École";"4506217780";"";"(450) 472-6804";"Miller";"Darlene";"Mme.";"Directrice";"31";"J7R1W6";"2001, rue Guy";"15";"45.566";"-73.92";"39";"Non";"Oui";
"888022";"École primaire Mount Pleasant";"888000";"";"";"3";"Public";"École";"5147980400";"";"(450) 458-4711";"Hérault";"Stephanie";"Mme.";"Directrice";"119";"J0P1H0";"97, rue Mount Pleasant";"16";"45.436";"-74.252";"Hudson";"Non";"Oui";
"016600";"École primaire Niska";"";"";"";"7";"Gouvernemental";"École gouvernementale";"8199748842";"";"";"Chachai";"Justiane";"Mme.";"Directrice";"63";"G0W3B0";"70, rue Niska ";"4";"46.819";"-71.969";"Obedjiwan";"Oui";"Non";
"886022";"École primaire Onslow";"886000";"onslow@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/onslow_fr.htm";"3";"Public";"École";"8194582375";"";"(819) 458-2381";"Keon";"Eldon";"M.";"";"87";"J0X2V0";"850, rue Clarendon Case postale 159";"7";"45.421";"-72.158";"Pontiac";"Non";"Oui";
"888089";"École primaire Orchard";"888000";"";"";"3";"Public";"École";"5143662270";"";"(514) 366-9435";"Fillatre";"Jean";"Mme.";"";"67";"H8R2T3";"400, 80e Avenue";"6";"45.441";"-73.658";"46";"Non";"Oui";
"889011";"École primaire Ormstown";"889000";"ormstown@csnewfrontiers.qc.ca";"";"3";"Public";"École";"4508292641";"";"(450) 829-3400";"Henrico";"Joanne";"Mme.";"";"43";"J0S1K0";"7, rue George";"16";"45.013";"-74.112";"Ormstown";"Non";"Oui";
"885164";"École primaire Our Lady of Peace";"885000";"mdrienovsky@swlauriersb.qc.ca";"olp.schoolqc.ca/";"3";"Public";"École";"4506803031";"";"(450) 625-1729";"Marlin";"Tammie";"Mme.";"Directrice";"108";"H7P1L5";"3900, rue Nicole";"13";"45.56";"-73.79";"2";"Non";"Oui";
"883013";"École primaire Parkview";"883000";"bilodeaur@etsb.qc.ca";"parkview.etsb.qc.ca/";"7";"Public";"École";"4503726058";"";"(450) 372-5408";"Carrière";"Nicole";"Mme.";"Directrice";"39";"J2G4W2";"50, rue Lorne";"16";"45.389";"-72.749";"16";"Non";"Oui";
"885177";"École primaire Pierre-Elliott-Trudeau";"885000";"jlocas@swlauriersb.qc.ca";"https://petes.schoolqc.ca/";"3";"Public";"École";"4506217606";"";"(450) 434-9937";"Persechino";"Gina";"Mme.";"Directrice";"12";"J7C5V4";"1455, rue Jean-Paul-Riopelle";"15";"45.678";"-73.902";"33";"Non";"Oui";
"888045";"École primaire Pierre-Elliott-Trudeau";"888000";"";"";"3";"Public";"École";"5147984454";"";"(450) 455-3612";"Joseph";"Dion";"M.";"Directeur d'école primaire";"119";"J7V6N2";"490, rue Bourget";"16";"45.377";"-73.946";"61";"Non";"Oui";
"885155";"École primaire Pinewood";"885000";"agionet@swlauriersb.qc.ca";"https://franklinhill.schoolqc.ca/";"3";"Public";"École";"4504775353";"";"(450) 477-6887";"Gionet";"1";"M.";"Directeur";"71";"J7L3R1";"412, chemin des Anglais";"14";"45.743";"-73.669";"25";"Non";"Oui";
"886032";"École primaire Poltimore";"886000";"poltimore@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/poltimor_fr.htm";"3";"Public";"École";"8194572335";"";"(819) 457-9886";"Payne";"Dodie";"Mme.";"Directeur";"37";"J8N2G9";"2, rue Paugin Route rurale 1";"7";"45.642";"-75.677";"Val-des-Monts";"Non";"Oui";
"774002";"École Primaire Pontiac";"774000";"primairepontiac@cshbo.qc.ca";"www.cshbo.qc.ca/eppontiac/";"3";"Public";"École";"8196832091";"";"(819) 683-2790";"33";"18";"Mme.";"Directrice";"87";"J0X1V0";"25, rue Coulonge Case postale 549";"7";"45.421";"-72.158";"Fort-Coulonge";"Oui";"Non";
"883014";"École primaire Pope Memorial";"883000";"fessendenk@etsb.qc.ca";"pope.etsb.qc.ca/";"3";"Public";"École";"8198723771";"";"(819) 872-3771";"Humphrey";"Norma";"Mme.";"Directrice";"73";"J0B1J0";"523, rue Stokes";"5";"45.926";"-74.137";"Bury";"Non";"Oui";
"883015";"École primaire Princess Elizabeth";"883000";"gendreaus@etsb.qc.ca";"princesselizabeth.etsb.qc.ca/";"3";"Public";"École";"8198434847";"";"(819) 868-1580";"Baylis-Creary";"Elaine";"Mme.";"Directrice";"83";"J1X3H2";"120, rue Bellevue";"5";"45.253";"-72.141";"47";"Non";"Oui";
"886033";"École primaire Queen Elizabeth";"886000";"qekaz@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/queen_e_fr.htm";"3";"Public";"École";"8194672865";"";"(819) 467-2740";"Picard";"Debbie";"Mme.";"";"37";"J0X1X0";"9, chemin Begley";"7";"45.421";"-72.158";"Kazabazua";"Non";"Oui";
"881020";"École primaire régionale Riverside";"881000";"";"www.cqsb.qc.ca/rre";"3";"Public";"École";"4185488296";"";"(418) 548-8337";"Babin";"Michele";"Mme.";"Directrice";"52";"G7S3A2";"1782, rue Neilson";"2";"48.423";"-71.222";"7";"Non";"Oui";
"888024";"École primaire Riverview";"888000";"";"www.lbpsb.qc.ca/%7Eriverview";"3";"Public";"École";"5147614524";"";"(514) 761-5954";"Dixon";"Deborah";"Mme.";"";"121";"H4H2C3";"971, avenue Riverview";"6";"45.48";"-73.599";"Verdun";"Non";"Oui";
"888027";"École primaire Saint-Anthony";"888000";"";"stanthony.lbpsb.qc.ca";"3";"Public";"École";"5146246614";"";"(514) 624-6616";"Malowany";"Joanne";"Mme.";"Directrice d'école primaire";"80";"H9J3P9";"17750, rue Meloche";"6";"45.449";"-73.858";"Pierrefonds";"Non";"Oui";
"722249";"École primaire Saint-Bruno";"722000";"st-bruno@cslsj.qc.ca";"www.cslacst-jean.qc.ca/bruno/index.html";"3";"Public";"École";"4186696039";"";"(418) 669-6339";"Laperrière";"14";"Mme.";"Directrice";"54";"G0W2L0";"165, rue Jauvin";"2";"46.819";"-71.969";"STBruno";"Oui";"Non";
"888029";"École primaire Saint-Charles";"888000";"";"www.lbpsb.qc.ca/~stcharles";"3";"Public";"École";"5146260480";"";"(514) 626-5522";"Canavan";"Mathieu";"M.";"Directeur d'école primaire";"80";"H9H4G7";"4331, rue Sainte-Anne";"6";"45.484";"-73.863";"Pierrefonds";"Non";"Oui";
"885171";"École primaire Sainte-Adèle";"885000";"caroberts@swlauriersb.qc.ca";"https://steadele.schoolqc.ca/";"3";"Public";"École";"4502293226";"";"(450) 229-5187";"Roberts";"Carolynn";"Mme.";"Directrice";"11";"J8B2X5";"60, rue Henri-Dunant";"15";"45.962";"-74.103";"STEAdèle";"Non";"Oui";
"888030";"École primaire Saint-Edmund";"888000";"";"www.lbpsb.qc.ca/saintedmund";"3";"Public";"École";"5146977621";"";"(514) 697-7961";"Rosconi";"Marie-Nicole";"Mme.";"Directrice d'école primaire";"46";"H9W3Z8";"115, boulevard Beaconsfield";"6";"45.434";"-73.848";"31";"Non";"Oui";
"881006";"École primaire Sainte-Foy";"881000";"";"www.cqsb.qc.ca/sfs";"3";"Public";"École";"4186514396";"";"(418) 651-8164";"Godin";"Denise";"Mme.";"Directrice";"49";"G1W3M1";"1240, rue Julien-Green";"3";"46.754";"-71.319";"1";"Non";"Oui";
"883018";"École primaire Saint-Françis";"883000";"kendallp@etsb.qc.ca";"stfrancis.etsb.qc.ca/";"3";"Public";"École";"8198263737";"";"(819) 826-3738";"Retchless";"19";"Mme.";"";"92";"J0B2H0";"355, rue Collège Sud";"5";"45.926";"-74.137";"Richmond";"Non";"Oui";
"888086";"École primaire Saint-John-Fisher Junior";"888000";"";"";"3";"Public";"École";"5147980746";"";"(514) 694-0079";"33";"35";"Mme.";"Directeur";"46";"H9R2N7";"87, avenue Belmont";"6";"45.454";"-73.837";"52";"Non";"Oui";
"888031";"École primaire Saint-John-Fisher Senior";"888000";"";"";"2";"Public";"École";"5146951112";"";"(514) 695-2374";"Di Vittori";"Tony";"M.";"Directeur école primaire";"46";"H9R2L8";"121, avenue Summerhill";"6";"45.454";"-73.837";"52";"Non";"Oui";
"885168";"École primaire Saint-Jude";"885000";"clegault@swlauriersb.qc.ca";"stjude.schoolqc.ca/";"3";"Public";"École";"4506217780";"";"(450) 473-9929";"Legault";"Christyne";"Mme.";"Directrice";"31";"J7R3L6";"122, rue Saint-Jude";"15";"45.566";"-73.92";"39";"Non";"Oui";
"884030";"École primaire Saint-Lambert";"884000";"";"";"3";"Public";"École";"4506717301";"";"(450) 671-7716";"Angelus";"Deborah";"Mme.";"Directrice";"58";"J4P1S4";"81, rue Green";"16";"45.509";"-73.497";"55";"Non";"Oui";
"888082";"École primaire Saint-Lawrence Academy  Junior";"888000";"";"";"3";"Public";"École";"5147980743";"";"(514) 363-6144";"Glave";"Lucy";"Mme.";"Directrice d'école primaire";"67";"H8N2A1";"8340, rue David-Boyer";"6";"45.447";"-73.631";"46";"Non";"Oui";
"888083";"École primaire Saint-Lawrence Academy  Senior";"888000";"";"";"2";"Public";"École";"5147980744";"";"(514) 368-3026";"Adrien";"Alix";"M.";"Directeur d'école primaire";"67";"H8N1R7";"1555, rue Rancourt";"6";"45.447";"-73.631";"46";"Non";"Oui";
"881010";"École primaire Saint-Patrick";"881000";"";"www.cqsb.qc.ca/asj";"3";"Public";"École";"4183352241";"";"(418) 335-5633";"Renaud";"Stephen";"M.";"Directeur";"65";"G6G6H3";"919, rue Mooney Ouest";"12";"46.174";"-71.445";"59";"Non";"Oui";
"888044";"École primaire Saint-Patrick";"888000";"";"stpatrick.lbpsb.qc.ca";"3";"Public";"École";"5144536351";"";"(514) 453-6353";"Rabinovitch";"Michael";"M.";"Directeur";"119";"J7W3W5";"261, rue Shamrock";"16";"45.377";"-73.947";"Pincourt";"Non";"Oui";
"885169";"École primaire Saint-Paul";"885000";"skrenn@swlauriersb.qc.ca";"stpaul.schoolqc.ca/";"3";"Public";"École";"4506803033";"";"(450) 629-9587";"Krenn";"Stephanie";"Mme.";"Directrice";"75";"H7E1Y3";"2425, rue Honfleur";"13";"45.624";"-73.686";"2";"Non";"Oui";
"888033";"École primaire Saint-Paul";"888000";"";"";"3";"Public";"École";"5146977830";"";"(514) 697-1231";"Pyves";"Judi";"Mme.";"";"46";"H9W1P5";"230, rue Sherbrooke";"6";"45.434";"-73.848";"31";"Non";"Oui";
"885175";"École primaire Saint-Vincent";"885000";"gcourey@swlauriersb.qc.ca";"stvincent.schoolqc.ca/";"3";"Public";"École";"4506803055";"";"(450) 661-3199";"Courey";"Grace";"Mme.";"Directrice";"75";"H7C1G6";"4881, rue Saint-Jacques";"13";"45.628";"-73.656";"2";"Non";"Oui";
"889004";"École primaire Saint-Willibrord";"889000";"stwillibrord@csnewfontiers.qc.ca";"www.csnewfrontiers.qc.ca/www/stwill/";"3";"Public";"École";"4506914550";"";"(450) 691-5386";"L'Esperance-Claude";"Lynn";"Mme.";"";"23";"J6J2H6";"300, avenue McLeod";"16";"45.369";"-73.714";"22";"Non";"Oui";
"888087";"École primaire Sherwood Forest";"888000";"";"";"3";"Public";"École";"5147980769";"";"(514) 697-6253";"Torunian";"John Gregory";"M.";"Directeur d'école primaire";"46";"H9W1W1";"313, chemin Windermere ";"6";"45.434";"-73.848";"31";"Non";"Oui";
"888032";"École primaire Soulanges";"888000";"";"";"3";"Public";"École";"4502692452";"";"(450) 269-3489";"O'Reilly";"Kathleen";"Mme.";"Directrice d'école primaire";"111";"J0P1Y0";"1135, rue Saint-Georges";"16";"45.436";"-74.252";"STTélesphore";"Non";"Oui";
"886018";"École primaire South Hull";"886000";"southhull@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/south_hu_fr.htm";"3";"Public";"École";"8196846565";"";"(819) 684-6578";"Millar";"Judy";"Mme.";"Directrice";"87";"J9H1T6";"86, Promenade Crescent";"7";"45.388";"-75.831";"3";"Non";"Oui";
"885166";"École primaire Souvenir";"885000";"gcatafalmo@swlauriersb.qc.ca";"souvenir.schoolqc.ca/";"3";"Public";"École";"4506881944";"";"(450) 688-0539";"Sacco";"Carmela";"Mme.";"Directrice";"26";"H7W1E1";"4885, chemin du Souvenir ";"13";"45.53";"-73.752";"2";"Non";"Oui";
"888085";"École primaire Springdale";"888000";"";"";"3";"Public";"École";"5147980767";"";"(514) 684-8091";"Stever";"Stephanie";"Mme.";"Directrice d'école primaire";"95";"H9B1L6";"150, rue Hyman";"6";"45.493";"-73.807";"20";"Non";"Oui";
"883019";"École primaire Sunnyside";"883000";"strattonh@etsb.qc.ca";"sunnyside.etsb.qc.ca/";"3";"Public";"École";"8198762469";"";"(819) 876-5480";"Weary";"Steve";"M.";"Directeur";"83";"J0B3E2";"441, rue Dufferin";"5";"45.926";"-74.137";"Stanstead";"Non";"Oui";
"888084";"École primaire Sunshine Academy";"888000";"";"";"3";"Public";"École";"5147985610";"";"(514) 683-1882";"Larente";"Lisa";"Mme.";"Directrice d'école primaire";"95";"H9B1G9";"65, avenue Sunshine";"6";"45.493";"-73.807";"20";"Non";"Oui";
"885173";"École primaire Terry-Fox";"885000";"lverrall@swlauriersb.qc.ca";"www.swlauriersb.qc.ca/schools/terry_fox/";"3";"Public";"École";"4506803040";"";"(450) 963-6138";"Verrall";"Lisa";"Mme.";"Directrice";"123";"H7K3V9";"900, avenue des Lacasse";"13";"45.607";"-73.741";"2";"Non";"Oui";
"888037";"École primaire Terry-Fox";"888000";"";"www.lbpsb.qc.ca/~terryfox";"3";"Public";"École";"5146266253";"";"(514) 626-7298";"Rampone";"Antonietta";"Mme.";"Directrice école primaire";"80";"H8Z1P7";"13350, rue Purcell";"6";"45.516";"-73.838";"0";"Non";"Oui";
"888038";"École primaire Thorndale";"888000";"";"thorndale.lbpsb.qc.ca";"3";"Public";"École";"5146263924";"";"(514) 626-7094";"Higgins";"Patricia";"Mme.";"Directeur";"80";"H9H1X1";"4348, rue Thorndale";"6";"45.484";"-73.863";"Pierrefonds";"Non";"Oui";
"885174";"École primaire Twin Oaks";"885000";"rmoley@swlauriersb.qc.ca";"https://twinoaks.schoolqc.ca/";"3";"Public";"École";"4506803045";"";"(450) 625-1414";"Lazaris";"Mary";"Mme.";"Directrice";"108";"H7P3T2";"700, rue Lisane";"13";"45.56";"-73.79";"2";"Non";"Oui";
"888047";"École primaire Verdun";"888000";"";"";"3";"Public";"École";"5147675344";"";"(514) 767-2368";"Kurta";"Jennifer";"Mme.";"Directrice d'école primaire";"121";"H4H1S6";"610, boulevard Desmarchais";"6";"45.48";"-73.599";"Verdun";"Non";"Oui";
"886019";"École primaire Wakefield";"886000";"wakefield@wqsb.qc.ca";"www.wqsb.qc.ca/Schools/wakefiel_fr.htm";"3";"Public";"École";"8194592373";"";"(819) 459-3862";"McIntosh";"Rolla";"Mme.";"";"37";"J0X3G0";"878, chemin Riverside Case postale 51";"7";"45.421";"-72.158";"La Pêche";"Non";"Oui";
"888040";"École primaire Westpark";"888000";"";"www.lbpsb.qc.ca/~westpark";"3";"Public";"École";"5146841418";"";"(514) 684-3476";"Messina";"Nathia";"Mme.";"Directeur";"95";"H9A2L2";"6, rue Howard";"6";"45.494";"-73.835";"20";"Non";"Oui";
"888041";"École primaire Wilder-Penfield";"888000";"";"wilderpenfield.lbpsb.qc.ca";"3";"Public";"École";"5146260670";"";"(514) 626-3161";"Massarelli";"Mark";"M.";"";"95";"H9G1E8";"551, avenue Westminster";"6";"45.479";"-73.845";"20";"Non";"Oui";
"465501";"École Priory inc.";"465500";"info@priory.qc.ca";"www.priory.qc.ca";"3";"Privé";"Installation";"5149355966";"";"(514) 935-1428";"Peters";"Tim";"M.";"Principal";"124";"H3Y1R9";"3120, Le Boulevard";"6";"45.489";"-73.618";"0";"Non";"Oui";
"510501";"École privée Roya";"510500";"info@kinderville.com";"www.kinderville.com";"3";"Privé";"Installation";"4504455463";"";"(514) 221-2058";"Trépanier";"Yvan";"M.";"";"57";"J4Z3K1";"6205, boulevard Grande-Allée";"16";"45.457";"-73.422";"13";"Oui";"Oui";
"863460";"École professionnelle de Métiers";"863000";"epm@csdhr.qc.ca";"epm.e.csdhr.qc.ca";"8";"Public";"Centre de formation prof.";"4503473797";"";"(450) 347-8632";"Desnoyers";"Rodolphe";"M.";"";"103";"J3B2Y5";"100, rue Laurier";"16";"45.287";"-73.258";"11";"Oui";"Non";
"862423";"École professionnelle de Saint-Hyacinthe";"862000";"dir.ecole-profess.-saint-hyacinthe@cssh.qc.ca";"www.epsh.cssh.qc.ca/";"8";"Public";"Centre de formation prof.";"4507738400";"6612";"(450) 771-0277";"Bérubé";"Carl";"M.";"Directeur école professionnelle";"102";"J2S8S8";"1455, boulevard Casavant Est";"16";"45.623";"-72.957";"18";"Oui";"Non";
"821110";"École Provencher";"821000";"ecole.provencher@cscotesud.qc.ca";"www.cscotesud.qc.ca/section/etablissement/primaire/pole01/110_provencher.html";"3";"Public";"École";"4188854276";"";"(418) 887-7305";"2";"Jean";"M.";"Directeur d'école";"9";"G0R2N0";"45, rue Provencher";"12";"46.737";"-70.579";"STAnselme";"Oui";"Non";
"773004";"École Providence/J.-M.-Robert";"773000";"eco004@cscv.qc.ca";"www.cscv.qc.ca/ecole/eco004/";"7";"Public";"École";"8194271013";"";"(819) 983-4956";"1";"14";"Mme.";"Directrice d'école";"85";"J0V1W0";"1, rue Villeneuve";"7";"45.487";"-73.454";"STAndré-Avellin";"Oui";"Non";
"925002";"École québécoise du meuble et du bois ouvré (section Montréal)";"925000";"information@cgpvicto.qc.ca";"www.cgpvicto.qc.ca/montreal/";"32";"Public";"Centre d'enseignement";"5145288687";"";"(514) 528-1998";"Héon";"Christian";"M.";"Directeur des études";"74";"H2H2S5";"5445, rue De Lorimier";"6";"45.539";"-73.566";"0";"Oui";"Non";
"864049";"École Rabeau";"864000";"rabeau@csmv.qc.ca";"www.reseaugarp.com/rabeau/";"3";"Public";"École";"4506710178";"";"(450) 671-2214";"Trano";"27";"Mme.";"Directrice par intérim de l'école primaire Rabeau";"58";"J4R1R8";"830, avenue Notre-Dame";"16";"45.493";"-73.5";"55";"Oui";"Non";
"831001";"École Raymond";"831000";"raymond@cslaval.qc.ca";"";"3";"Public";"École";"4506627000";"6450";"(450) 662-6706";"Desaulniers";"26";"Mme.";"Directrice";"35";"H7R3K7";"5505, 27e Avenue";"13";"45.568";"-73.846";"2";"Oui";"Non";
"862030";"École Raymond";"862000";"";"";"4";"Public";"École";"4507712930";"";"(450) 261-0501";"Morier";"Élise";"Mme.";"Directrice";"102";"J2S2N1";"2350, rue Lafontaine";"16";"45.623";"-72.957";"18";"Oui";"Non";
"884031";"École Reach";"884000";"";"";"7";"Public";"École";"4506711649";"";"(450) 671-4600";"Buchanan";"Patti";"Mme.";"Directrice";"58";"J4R1V2";"471, rue Green";"16";"45.493";"-73.5";"55";"Non";"Oui";
"732053";"École régionale des Quatre-Saisons";"732000";"ecole.erqs@cscapitale.qc.ca";"";"7";"Public";"École";"4186864040";"4058";"(418) 622-4835";"L'Hérault";"Laurie";"Mme.";"Directrice";"47";"G1L1H8";"215, rue des Peupliers Ouest";"3";"46.834";"-71.26";"1";"Oui";"Non";
"864193";"École régionale du Vent-Nouveau";"864000";"";"";"4";"Public";"École";"4506772641";"";"(450) 678-8063";"Courtemanche";"Lyne";"Mme.";"Directrice de l'école primaire Régionale du Vent-Nouveau";"117";"J3Y2G7";"5030, rue Orchard (Saint-Hubert)";"16";"45.48";"-73.403";"4";"Oui";"Non";
