"Code d'organisme";"Nom courant";"Nom d'organisme officiel";"Code organisme responsable";"Nom d'organisme responsable";"Adresse de courrier electronique";"Adresse de site WEB";"Direction régionale";"Région administrative";"Ordre d'appartenance";"Réseau d'enseignement";"Type d'organisme";"Numéro de téléphone";"Numéro de poste téléphone";"Numéro de télécopieur";"Numéro - nom de rue et casier postal de l'adresse géographique";"Municipalité de l'adresse géographique";"Province de l'adresse géographique";"Code postal de l'adresse géographique";"Numéro - nom de rue et casier postal de l'adresse postale";"Municipalité de l'adresse postale";"Province de l'adresse postale";"Code postal de l'adresse postale";"Circonscription électorale provinciale";"Code de municipalité ISQ";"Fonction";"Titre de l'intervenant";"Titre court";"Appellation";"Nom du directeur";"Prénom du directeur";"Préscolaire";"Primaire";"Secondaire";"Éducation des adultes";"Formation professionnelle";"Collégial";"Universitaire";"Français";"Anglais";"Autres";
"862146";"École Saint-Joseph - Spénard";"École Saint-Joseph - Spénard";"862000";"CS de Saint-Hyacinthe";"dir.saint-joseph-spenard@cssh.qc.ca";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 773-6881";"";"(450) 795-3949";"150, rue du Cinquantenaire";"Sainte-Madeleine";"Québec";"J0H 1S0";"150, rue du Cinquantenaire";"Sainte-Madeleine";"Québec";"J0H 1S0";"Borduas";"54025";"Directeur";"Directrice";"";"Mme.";"Péloquin";"Lucie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"864110";"École Saint-Jude";"École Saint-Jude";"864000";"CS Marie-Victorin";"saint_jude@csmv.qc.ca";"http://educ.csmv.qc.ca/cure_lequin";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 670-5962";"";"(450) 670-0110";"653, rue Préfontaine";"Longueuil";"Québec";"J4K 3V8";"653, rue Préfontaine";"Longueuil";"Québec";"J4K 3V8";"Marie-Victorin";"58227";"Directeur";"Directrice";"Directrice";"Mme.";"Blouin";"France";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"867047";"École Saint-Jude";"École Saint-Jude";"867000";"CS des Grandes-Seigneuries";"stjude@csdgs.qc.ca";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(514) 380-8899";"4471";"(450) 698-5036";"71, rue Alphonse-Desjardins";"Châteauguay";"Québec";"J6K 1N1";"71, rue Alphonse-Desjardins";"Châteauguay";"Québec";"J6K 1N1";"Châteauguay";"67050";"Directeur";"Directrice d'école";"Directrice";"Mme.";"Carlesso";"Diane";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"884005";"École Saint-Jude";"École Saint-Jude";"884000";"CS Riverside";"";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 672-2090";"";"(450) 672-6088";"781, rue Miller";"Greenfield Park";"Québec";"J4V 1W8";"781, rue Miller";"Greenfield Park";"Québec";"J4V 1W8";"Laporte";"58015";"Directeur";"Directrice";"Directrice";"Mme.";"Gruenefeld";"Natalie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";
"722106";"École Saint-Julien";"École Saint-Julien";"722000";"CS du Lac-Saint-Jean";"st-julien@cslsj.qc.ca";"www.cslacst-jean.qc.ca/julien/index.htm";"Saguenay  Lac-Saint-Jean";"Saguenay--Lac-Saint-Jean";"Préscolaire, primaire";"Public";"École";"(418) 669-6014";"";"(418) 669-6314";"1971, rue Saint-Jean";"Alma";"Québec";"G8B 4E6";"1971, rue Saint-Jean";"Alma";"Québec";"G8B 4E6";"Lac-Saint-Jean";"93042";"Directeur";"Directrice";"";"Mme.";"Lalancette";"Christine";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"831054";"École Saint-Julien";"École Saint-Julien";"831000";"CS de Laval";"saint-julien@cslaval.qc.ca";"";"Laval Laurentides Lanaudière";"Laval";"Préscolaire, primaire";"Public";"École";"(450) 662-7000";"6630";"(450) 662-5898";"525, avenue de la Sorbonne";"Laval";"Québec";"H7G 3R9";"525, avenue de la Sorbonne";"Laval";"Québec";"H7G 3R9";"Laval-des-Rapides";"65005";"Directeur";"Directrice";"Directrice";"Mme.";"Sirard";"Chantal";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"852056";"École Saint-Julien";"École Saint-Julien";"852000";"CS de la Rivière-du-Nord";"";"http://www.csrdn.qc.ca/ecole2.asp?ID=297";"Laval Laurentides Lanaudière";"Laurentides";"Préscolaire, primaire";"Public";"École";"(450) 562-8521";"";"(450) 562-0928";"218, rue Wilson";"Lachute";"Québec";"J8H 3J3";"218, rue Wilson";"Lachute";"Québec";"J8H 3J3";"Argenteuil";"76020";"Directeur";"Directrice";"Directrice";"Mme.";"Lane";"Judith";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"762003";"École Saint-Justin";"École Saint-Justin";"762000";"CS de Montréal";"stjustin@csdm.qc.ca";"http://www.csdm.qc.ca/st-justin/";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 596-5040";"";"(514) 596-7345";"5005, rue Mousseau";"Montréal";"Québec";"H1K 2V8";"5005, rue Mousseau";"Montréal";"Québec";"H1K 2V8";"Bourget";"66023";"Directeur";"Directrice";"Dir.";"Mme.";"Gadoury";"France";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"753066";"École Saint-Laurent";"École Saint-Laurent";"753000";"CS des Sommets";"stlaurent@csdessommets.qc.ca";"";"Estrie";"Estrie";"Primaire";"Public";"École";"(819) 847-1610";"16601";"(450) 535-6768";"1561, rue Principale";"Lawrenceville";"Québec";"J0E 1W0";"1561, rue Principale";"Lawrenceville";"Québec";"J0E 1W0";"Orford";"42045";"Directeur";"";"Direction";"Mme.";"Thibodeau";"Guylaine";"Non";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"763041";"École Saint-Laurent";"École Saint-Laurent";"763000";"CS Marguerite-Bourgeoys";"direction.saint.laurent@csmb.qc.ca";"";"Montréal";"Montréal";"Secondaire";"Public";"École";"(514) 332-3190";"";"(514) 332-7216";"2395, boulevard Thimens";"Montréal";"Québec";"H4R 1T4";"2395, boulevard Thimens";"Montréal";"Québec";"H4R 1T4";"Saint-Laurent";"66023";"Directeur";"Directeur";"Directeur";"M.";"Brisebois";"Patrice";"Non";"Non";"Oui";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"773028";"École Saint-Laurent";"École Saint-Laurent";"773000";"CS au Coeur-des-Vallées";"eco028@cscv.qc.ca";"http://www.cscv.qc.ca/ecole/eco028/";"Outaouais";"Outaouais";"Préscolaire, primaire";"Public";"École";"(819) 281-0233";"";"(819) 281-3637";"402, rue Bélanger";"Gatineau";"Québec";"J8L 2M2";"402, rue Bélanger";"Gatineau";"Québec";"J8L 2M2";"Papineau";"81017";"Directeur";"Directeur d'école";"Directeur d'école";"M.";"Roy";"Jean";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"864058";"École Saint-Laurent";"École Saint-Laurent";"864000";"CS Marie-Victorin";"saint_laurent@csmv.qc.ca";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 465-7552";"";"(450) 465-9933";"8535, avenue Saguenay";"Brossard";"Québec";"J4X 1M7";"8535, avenue Saguenay";"Brossard";"Québec";"J4X 1M7";"La Pinière";"58007";"Directeur";"Directrice de l'école primaire Saint-Laurent";"Directrice";"Mme.";"Lavoie";"Christine";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"689013";"École Saint-Lawrence";"École Saint-Lawrence";"689000";"CS du Littoral";"jmckinnon@csdulittoral.qc.ca";"";"Côte-Nord";"Côte-Nord";"Préscolaire, primaire";"Public";"École";"(418) 773-2228";"";"(418) 773-2610";"Mutton Bay";"Gros-Mécatina";"Québec";"G0G 2C0";"Mutton Bay";"Gros-Mécatina";"Québec";"G0G 2C0";"Duplessis";"98014";"Directeur";"";"";"Mme.";"Irving";"Melissa";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";
"884025";"École Saint-Lawrence";"École Saint-Lawrence";"884000";"CS Riverside";"";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 550-2500";"";"(450) 632-5415";"148, boulevard Champlain";"Candiac";"Québec";"J5R 3T2";"148, boulevard Champlain";"Candiac";"Québec";"J5R 3T2";"La Prairie";"67020";"Directeur";"";"Directrice";"Mme.";"Lauzier";"Colleen";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";
"711053";"École Saint-Léandre";"École Saint-Léandre";"711000";"CS des Monts-et-Marées";"stleandre@csmm.qc.ca";"";"Bas-St-Laurent Gasp. Île-Mad.";"Bas-Saint-Laurent";"Primaire";"Public";"École";"(418) 737-4966";"3500";"(418) 562-4962";"2003, rue de l'Église";"Saint-Léandre";"Québec";"G0J 2V0";"2003, rue de l'Église";"Saint-Léandre";"Québec";"G0J 2V0";"Matane-Matapédia";"08065";"Directeur";"Directrice d'établissement";"Directrice";"Mme.";"Castilloux";"Johanne";"Non";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"722204";"École Saint-Léon";"École Saint-Léon";"722000";"CS du Lac-Saint-Jean";"st-leon@cslsj.qc.ca";"www.cslacst-jean.qc.ca/leon/index.htm";"Saguenay  Lac-Saint-Jean";"Saguenay--Lac-Saint-Jean";"Préscolaire, primaire";"Public";"École";"(418) 669-6024";"2400";"(418) 669-6324";"1370, rue Principale";"Labrecque";"Québec";"G0W 2S0";"1370, rue Principale";"Labrecque";"Québec";"G0W 2S0";"Lac-Saint-Jean";"93055";"Directeur";"Directrice";"";"Mme.";"Simard";"Renée";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"866041";"École Saint-Léon";"École Saint-Léon";"866000";"CS du Val-des-Cerfs";"p041@csvdc.qc.ca";"www.st-leon.csvdc.qc.ca";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 263-5923";"";"(450) 263-6180";"201, boulevard Davignon";"Cowansville";"Québec";"J2K 1N7";"201, boulevard Davignon";"Cowansville";"Québec";"J2K 1N7";"Brome-Missisquoi";"46080";"Directeur";"Directrice d'école";"Directrice d'école";"Mme.";"Girouard";"Diane";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"762137";"École Saint-Léon-de-Westmount";"École Saint-Léon-de-Westmount";"762000";"CS de Montréal";"stleon@csdm.qc.ca";"http://www.csdm.qc.ca/st-leon";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 596-5720";"";"(514) 596-5722";"360, avenue Clarke";"Montréal";"Québec";"H3Z 2E6";"360, avenue Clarke";"Montréal";"Québec";"H3Z 2E6";"Westmount--Saint-Louis";"66023";"Directeur";"Directrice";"Dir.";"Mme.";"Filiatrault";"Claire";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"711014";"École Saint-Léon-le-Grand";"École Saint-Léon-le-Grand";"711000";"CS des Monts-et-Marées";"stleon@csmm.qc.ca";"www.csmm.qc.ca/st-leon";"Bas-St-Laurent Gasp. Île-Mad.";"Bas-Saint-Laurent";"Préscolaire, primaire";"Public";"École";"(418) 743-2828";"7900";"(418) 629-2829";"241, rue Gendron";"Saint-Léon-le-Grand";"Québec";"G0J 2W0";"241, rue Gendron Case postale 190";"Saint-Léon-le-Grand";"Québec";"G0J 2W0";"Matane-Matapédia";"07030";"Directeur";"Directeur d'école";"Directeur";"M.";"Couture";"Éric";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"763218";"École Saint-Louis";"École Saint-Louis";"763000";"CS Marguerite-Bourgeoys";"direction.saint-louis@csmb.qc.ca";"http://www2.csmb.qc.ca/saint-louis/";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 855-4205";"";"(514) 695-3261";"151, rue Winthrop";"Pointe-Claire";"Québec";"H9R 3W8";"151, rue Winthrop";"Pointe-Claire";"Québec";"H9R 3W8";"Jacques-Cartier";"66097";"Directeur";"Directrice";"Directrice";"Mme.";"Soucy";"Louise";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"822017";"École Saint-Louis";"École Saint-Louis";"822000";"CS des Appalaches";"ecole_stlouis@csappalaches.qc.ca";"http://www.csappalaches.qc.ca";"Capit.-Nation. et Chaud.-App.";"Chaudière-Appalaches";"Préscolaire, primaire, secondaire";"Public";"École";"(418) 338-7800";"2700";"(418) 423-2064";"539, rue Saint-Louis";"Thetford Mines";"Québec";"G6H 1J3";"539, rue Saint-Louis";"Thetford Mines";"Québec";"G6H 1J3";"Lotbinière-Frontenac";"31084";"Directeur";"";"";"Mme.";"Caron";"Isabelle";"Oui";"Oui";"Oui";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"841007";"École Saint-Louis";"École Saint-Louis";"841000";"CS des Affluents";"st-louis-lassomption@csaffluents.qc.ca";"www.csaffluents.qc.ca/stlouisAssomption/stlouisAssomption/siteSPIP";"Laval Laurentides Lanaudière";"Lanaudière";"Primaire";"Public";"École";"(450) 492-3508";"1007";"(450) 589-4663";"761, rue du Pont";"L'Assomption";"Québec";"J5W 3E6";"761, rue du Pont";"L'Assomption";"Québec";"J5W 3E6";"L'Assomption";"60028";"Directeur";"Directrice";"Directrice";"Mme.";"Bériault";"Diane";"Non";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"841107";"École Saint-Louis";"École Saint-Louis";"841000";"CS des Affluents";"saint-louis_terrebonne@csaffluents.qc.ca";"";"Laval Laurentides Lanaudière";"Lanaudière";"Préscolaire, primaire";"Public";"École";"(450) 492-3611";"1107";"(450) 471-2848";"539, rue Saint-Sacrement";"Terrebonne";"Québec";"J6W 3E5";"539, rue Saint-Sacrement";"Terrebonne";"Québec";"J6W 3E5";"Terrebonne";"64008";"Directeur";"Directrice";"Directrice";"Mme.";"Lambert";"Linda";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"824040";"École Saint-Louis-de-France";"École Saint-Louis-de-France";"824000";"CS des Navigateurs";"st-louis-france@csnavigateurs.qc.ca";"https://www.csdn.qc.ca/Ecole_Saint-Joseph_-_Site_Web/Accueil.html";"Capit.-Nation. et Chaud.-App.";"Chaudière-Appalaches";"Primaire";"Public";"École";"(418) 834-2471";"";"(418) 832-6147";"3165, avenue Joseph-Hudon Charny";"Lévis";"Québec";"G6X 2T1";"3165, avenue Joseph-Hudon Charny";"Lévis";"Québec";"G6X 2T1";"Chutes-de-la-Chaudière";"25213";"Directeur";"Directrice";"Directrice";"Mme.";"Demers";"Mireille";"Non";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"842094";"École Saint-Louis-de-France";"École Saint-Louis-de-France";"842000";"CS des Samares";"france@cssamares.qc.ca";"www.cssamares.qc.ca";"Laval Laurentides Lanaudière";"Lanaudière";"Préscolaire, primaire";"Public";"École";"(450) 758-3734";"";"(450) 839-6867";"4, rue du Collège";"Saint-Jacques";"Québec";"J0K 2R0";"4, rue du Collège";"Saint-Jacques";"Québec";"J0K 2R0";"Joliette";"63013";"Directeur";"Directrice";"DIR";"Mme.";"Lavallée";"Martine";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"733019";"École Saint-Louis-de-France - Saint-Yves";"École Saint-Louis-de-France - Saint-Yves";"733000";"CS des Découvreurs";"st-louis-de-france2@csdecou.qc.ca";"http://pedagogie.csdecou.qc.ca/stlouisstyves";"Capit.-Nation. et Chaud.-App.";"Capitale-Nationale";"Préscolaire, primaire";"Public";"École";"(418) 652-2150";"3430";"(418) 652-2442";"1550, route de l'Église";"Québec";"Québec";"G1W 3P5";"1550, route de l'Église";"Québec";"Québec";"G1W 3P5";"Jean-Talon";"23027";"Directeur";"";"";"Mme.";"Doré";"Isabelle";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"762070";"École Saint-Louis-de-Gonzague";"École Saint-Louis-de-Gonzague";"762000";"CS de Montréal";"stlgonzague@csdm.qc.ca";"http://www.csdm.qc.ca/slg/";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 596-5880";"";"(514) 596-2043";"2430, terrasse Mercure";"Montréal";"Québec";"H2H 1P2";"2430, terrasse Mercure";"Montréal";"Québec";"H2H 1P2";"Mercier";"66023";"Directeur";"Directrice";"Dir.";"Mme.";"Richard";"Nathalie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"873015";"École Saint-Louis-de-Gonzague";"École Saint-Louis-de-Gonzague";"873000";"CS des Chênes";"direction.stlouisdegonzague@csdeschenes.qc.ca";"http://slg.csdc.qc.ca/";"Mauricie Centre-du-Québec";"Centre-du-Québec";"Primaire";"Public";"École";"(819) 474-0715";"";"(819) 474-0796";"269, rue Ringuet";"Drummondville";"Québec";"J2C 2R1";"269, rue Ringuet";"Drummondville";"Québec";"J2C 2R1";"Johnson";"49058";"Directeur";"Directeur";"Directeur";"M.";"Lanoie";"Yann";"Non";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"751030";"École Saint-Luc";"École Saint-Luc";"751000";"CS des Hauts-Cantons";"Michele.Genesse@cshc.qc.ca";"";"Estrie";"Estrie";"Préscolaire, primaire";"Public";"École";"(819) 849-9106";"";"(819) 849-9964";"1186, chemin de Baldwin Mills-Barnston";"Coaticook";"Québec";"J1A 2S4";"1186, chemin de Baldwin Mills-Barnston";"Coaticook";"Québec";"J1A 2S4";"Saint-François";"44037";"Directeur";"Directeur";"Directeur";"M.";"Lachapelle";"André";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"762291";"École Saint-Luc";"École Saint-Luc";"762000";"CS de Montréal";"stluc@csdm.qc.ca";"http://www.csdm.qc.ca/st-luc/";"Montréal";"Montréal";"Secondaire";"Public";"École";"(514) 596-5920";"";"(514) 596-7058";"6300, chemin de la Côte-Saint-Luc";"Montréal";"Québec";"H3X 2H4";"6300, chemin de la Côte-Saint-Luc";"Montréal";"Québec";"H3X 2H4";"D'Arcy-McGee";"66023";"Directeur";"Directrice";"Dir";"Mme.";"Tremblay";"Maryse";"Non";"Non";"Oui";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"763219";"École Saint-Luc";"École Saint-Luc";"763000";"CS Marguerite-Bourgeoys";"direction.saint-luc@csmb.qc.ca";"http://www2.csmb.qc.ca/saint-luc/";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 855-4212";"";"(514) 684-4350";"98, rue Fredmir";"Dollard-Des Ormeaux";"Québec";"H9A 2R3";"98, rue Fredmir";"Dollard-Des Ormeaux";"Québec";"H9A 2R3";"Robert-Baldwin";"66142";"Directeur";"Directeur";"Directeur";"M.";"Roy";"Marc";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"791068";"École Saint-Luc";"École Saint-Luc";"791000";"CS de l'Estuaire";"danielle.caron@csestuaire.qc.ca";"http://www.csestuaire.qc.ca/ecoles/stluc/";"Côte-Nord";"Côte-Nord";"Préscolaire, primaire";"Public";"École";"(418) 587-2497";"";"(418) 587-4268";"5, 10e Rue";"Forestville";"Québec";"G0T 1E0";"5, 10e Rue";"Forestville";"Québec";"G0T 1E0";"René-Lévesque";"95045";"Directeur";"Directrice";"";"Mme.";"Caron";"Danielle";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"863055";"École Saint-Lucien";"École Saint-Lucien";"863000";"CS des Hautes-Rivières";"epsaintlucien@csdhr.qc.ca";"http://lucien.e.csdhr.qc.ca";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 347-5518";"";"(450) 347-4412";"121, rue Lafontaine";"Saint-Jean-sur-Richelieu";"Québec";"J3B 5E4";"121, rue Lafontaine";"Saint-Jean-sur-Richelieu";"Québec";"J3B 5E4";"Saint-Jean";"56083";"Directeur";"Directrice";"";"Mme.";"Joanis";"Rose-Marie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"873007";"École Saint-Majorique";"École Saint-Majorique";"873000";"CS des Chênes";"direction.stmajorique@csdeschenes.qc.ca";"http://saint-majorique.csdc.qc.ca/";"Mauricie Centre-du-Québec";"Centre-du-Québec";"Préscolaire, primaire";"Public";"École";"(819) 474-0707";"";"(819) 474-0850";"770, rue du Sanctuaire";"Saint-Majorique-de-Grantham";"Québec";"J2B 8A8";"770, rue du Sanctuaire";"Saint-Majorique-de-Grantham";"Québec";"J2B 8A8";"Drummond--Bois-Francs";"49095";"Directeur";"Directrice";"Directrice";"Mme.";"Gagnon";"Sylvie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"732043";"École Saint-Malo";"École Saint-Malo";"732000";"CS de la Capitale";"ecole.st-malo@cscapitale.qc.ca";"http://recitcscapitale.ca/st-malo/";"Capit.-Nation. et Chaud.-App.";"Capitale-Nationale";"Préscolaire, primaire";"Public";"École";"(418) 686-4040";"4043";"(418) 682-5894";"286, rue Marie-de-l'Incarnation";"Québec";"Québec";"G1N 3G4";"286, rue Marie-de-l'Incarnation";"Québec";"Québec";"G1N 3G4";"Taschereau";"23027";"Directeur";"Directrice";"Directrice";"Mme.";"St-Arnaud";"Suzanne";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"762065";"École Saint-Marc";"École Saint-Marc";"762000";"CS de Montréal";"stmarc@csdm.qc.ca";"http://www.csdm.qc.ca/st-marc";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 596-5022";"";"(514) 596-3354";"6365, 1ère Avenue";"Montréal";"Québec";"H1Y 3A9";"6365, 1ère Avenue";"Montréal";"Québec";"H1Y 3A9";"Gouin";"66023";"Directeur";"Directrice";"Dir.";"Mme.";"Vézina";"France";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"867014";"École Saint-Marc";"École Saint-Marc";"867000";"CS des Grandes-Seigneuries";"stmarc@csdgs.qc.ca";"http://www.csdgs.qc.ca/Internet/014/st_marc/index.htm";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(514) 380-8899";"4141";"(450) 632-0925";"30, chemin Haendel";"Candiac";"Québec";"J5R 1R8";"30, chemin Haendel";"Candiac";"Québec";"J5R 1R8";"La Prairie";"67020";"Directeur";"Directeur d'école";"Directeur";"M.";"Tremblay";"Martin";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"761013";"École Saint-Marcel";"École Saint-Marcel";"761000";"CS de la Pointe-de-l'Île";"st-marcel-dir@cspi.qc.ca";"http://www.cspi.qc.ca/stm/accueil.htm";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 645-8531";"";"(514) 645-5461";"1470, 16e Avenue";"Montréal";"Québec";"H1B 3N6";"1470, 16e Avenue";"Montréal";"Québec";"H1B 3N6";"Pointe-aux-Trembles";"66023";"Directeur";"Directeur";"Directeur";"M.";"Thiffault";"Hugo";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"831120";"École Saint-Martin";"École Saint-Martin";"831000";"CS de Laval";"Saint-Martin@cslaval.qc.ca";"";"Laval Laurentides Lanaudière";"Laval";"Secondaire";"Public";"École";"(450) 662-7000";"4200";"(450) 686-6507";"4055, boulevard Saint-Martin Ouest";"Laval";"Québec";"H7T 1B7";"4055, boulevard Saint-Martin Ouest";"Laval";"Québec";"H7T 1B7";"Chomedey";"65005";"Directeur";"Directrice";"Directrice";"Mme.";"Simard";"Claudie";"Non";"Non";"Oui";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"884019";"École Saint-Mary's";"École Saint-Mary's";"884000";"CS Riverside";"";"";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 674-0851";"";"(450) 674-3626";"1863, rue Brébeuf";"Longueuil";"Québec";"J4J 3P3";"1863, rue Brébeuf";"Longueuil";"Québec";"J4J 3P3";"Marie-Victorin";"58227";"Directeur";"Directrice";"Directrice";"Mme.";"Compagna";"Sophie";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";
"762063";"École Saint-Mathieu";"École Saint-Mathieu";"762000";"CS de Montréal";"stmathieu@csdm.qc.ca";"http://www.csdm.qc.ca/st_mathieu/";"Montréal";"Montréal";"Préscolaire, primaire";"Public";"École";"(514) 596-5120";"";"(514) 596-3456";"7230, 8e Avenue";"Montréal";"Québec";"H2A 3C7";"7230, 8e Avenue";"Montréal";"Québec";"H2A 3C7";"Viau";"66023";"Directeur";"Directrice";"Dir.";"Mme.";"Fontus";"Carline";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"865101";"École Saint-Mathieu";"École Saint-Mathieu";"865000";"CS des Patriotes";"st-mathieu@csp.qc.ca";"http://stmathieu.csp.qc.ca/";"Montérégie";"Montérégie";"Préscolaire, primaire";"Public";"École";"(450) 467-9309";"";"(450) 467-0638";"225, rue Hubert";"Beloeil";"Québec";"J3G 2S8";"225, rue Hubert";"Beloeil";"Québec";"J3G 2S8";"Borduas";"57040";"Directeur";"Directrice";"Dir";"Mme.";"Massie";"Johanne";"Oui";"Oui";"Non";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
"812015";"École Saint-Maxime";"École Saint-Maxime";"812000";"CS des Chic-Chocs";"st-maxime@cschic-chocs.net";"www.cschic-chocs.net";"Bas-St-Laurent Gasp. Île-Mad.";"Gaspésie--Îles-de-la-Madeleine";"Préscolaire, primaire, secondaire";"Public";"École";"(418) 797-2254";"1500";"(418) 763-3776";"2, 2e Avenue Est";"Saint-Maxime-du-Mont-Louis";"Québec";"G0E 1T0";"2, 2e Avenue Est";"Saint-Maxime-du-Mont-Louis";"Québec";"G0E 1T0";"Gaspé";"04010";"Directeur";"Directrice d'école";"Directrice d'école";"Mme.";"Côté";"Paule";"Oui";"Oui";"Oui";"Non";"Non";"Non";"Non";"Oui";"Non";"Non";
